FB_ID,waspvcontrol,waspvoil
FBgn0033134,-0.161985736,0.726468432
FBgn0033153,0.589313812,0.956637547
FBgn0015039,0.271139497,0.180537282
FBgn0015038,0.158601207,-0.226153169
FBgn0027558,0.001023082,-0.246028011
FBgn0016126,0.138496516,-0.029086126
FBgn0040324,0.170578894,-0.411322737
FBgn0024728,0.130476681,-0.325791206
FBgn0039920,0.269854411,-0.188867106
FBgn0026199,0.208763383,-0.148693123
FBgn0039909,-0.268929889,-0.289973362
FBgn0026869,0.263824627,-0.016633558
FBgn0026262,0.282641403,-0.253714607
FBgn0039907,0.221091702,-0.225320361
FBgn0024811,0.234609062,0.066169384
FBgn0026777,0.010608003,-0.148078692
FBgn0039904,0.174539581,-0.128511165
FBgn0039902,0.308254471,0.000806859
FBgn0051998,0.414034683,-0.140281778
FBgn0039890,0.422112852,0.142302699
FBgn0039889,0.140626284,-0.149310822
FBgn0011747,0.370576575,-0.088113739
FBgn0017545,-0.166803178,-0.008323378
FBgn0004859,0.259595831,-0.026382155
FBgn0025740,0.195968474,-0.321816013
FBgn0010217,-0.293604924,-0.265617069
FBgn0013749,0.210159838,0.113365972
FBgn0002521,0.227108534,-0.315720084
FBgn0039928,0.441595289,-0.013996559
FBgn0011642,0.363177037,-0.124675481
FBgn0039929,-0.198581769,0.128798746
FBgn0052016,0.211294912,-0.016690192
FBgn0023213,0.161799526,0.136030703
FBgn0039936,0.230242567,0.08437162
FBgn0039923,0.419817231,-0.089615487
FBgn0024698,0.022632656,-0.213708152
FBgn0010549,-0.565185234,-0.383640565
FBgn0032721,-0.131823206,-0.057506312
FBgn0002565,1.996173256,3.064101773
FBgn0025885,0.24281863,-0.256397593
FBgn0030151,-0.059051921,0.145145916
FBgn0039817,-1.157105112,-0.564915675
FBgn0003141,0.090489174,0.00362744
FBgn0038535,-0.105381844,0.140769877
FBgn0050489,-0.70890765,-0.041336588
FBgn0000109,0.142615237,0.083071187
FBgn0039757,-0.157328112,0.11923795
FBgn0005278,-0.312884902,-0.104956691
FBgn0052000,0.353677342,-0.046093426
FBgn0021760,-0.016819255,-0.182861492
FBgn0035981,0.224792145,0.155608976
FBgn0001098,0.114320746,0.458540111
FBgn0017418,0.054802096,-0.106320708
FBgn0002921,-0.004432083,-0.076363726
FBgn0000083,0.01085163,0.155636705
FBgn0011672,0.112538621,0.188734162
FBgn0034275,0.105515883,0.562242626
FBgn0027572,-0.012817524,0.033757765
FBgn0026309,-0.235166283,-0.711986101
FBgn0028744,-0.336614245,0.309859903
FBgn0026316,0.078115283,0.123400258
FBgn0034277,-0.018743523,0.180711876
FBgn0034276,0.206283385,0.429490188
FBgn0032388,0.004127166,-0.014160053
FBgn0030892,-0.00437993,-0.297941453
FBgn0036900,-0.071584369,-0.129186301
FBgn0053493,-0.168712261,-0.159373723
FBgn0053494,0.152373614,0.046813194
FBgn0040227,-0.1183098,0.151312783
FBgn0025790,0.026349715,-0.229494197
FBgn0032699,-0.233274373,-0.553879158
FBgn0016034,-0.170171896,-1.312317797
FBgn0031883,-0.069669536,0.019920302
FBgn0031115,-0.137693644,0.110872825
FBgn0000286,0.296522719,-0.039546281
FBgn0028425,-0.159774024,0.18354806
FBgn0061197,0.421497556,-0.34815106
FBgn0003464,0.201134059,-0.229912079
FBgn0043070,-0.041553173,-0.30202755
FBgn0036574,0.037095829,-0.110064311
FBgn0003118,0.621408756,0.153047862
FBgn0016038,-0.208133317,-0.151947162
FBgn0003189,-0.13788825,0.155958404
FBgn0002773,-0.668404881,-0.515722706
FBgn0031450,-0.078628828,-0.244546479
FBgn0050423,0.175744916,0.228935128
FBgn0005666,0.446548253,-0.27623331
FBgn0053170,-0.108815171,-0.239748625
FBgn0032120,0.191109362,0.123728375
FBgn0053459,0.875450912,0.176456933
FBgn0052311,-0.155522836,-0.142419488
FBgn0003016,0.766371641,-0.0112625
FBgn0035028,0.03613433,0.029662984
FBgn0015925,-0.216180409,0.023470591
FBgn0021761,0.000224202,0.086620425
FBgn0038474,-0.43353764,-0.365758285
FBgn0025456,0.424895575,0.24990833
FBgn0026379,0.306378661,-0.368092362
FBgn0039207,-0.297491454,0.290749988
FBgn0032455,0.018767882,-0.102075597
FBgn0039215,-0.146427925,-0.213991532
FBgn0039714,-0.164355094,-0.000473245
FBgn0002567,0.123646132,0.423691187
FBgn0032001,-0.028455085,-0.017721535
FBgn0025682,-0.250617534,-0.078756151
FBgn0031813,0.001685453,0.31111764
FBgn0026620,-0.080820794,-0.155876612
FBgn0003721,-0.065178072,-0.200669928
FBgn0034405,-0.364010484,-0.149421056
FBgn0004509,0.588472175,0.151119184
FBgn0000117,-0.018023383,0.052525436
FBgn0022361,0.410155478,-0.169784848
FBgn0023175,-0.109630267,-0.036780905
FBgn0011754,-0.016461514,-0.341858361
FBgn0032456,-0.386510001,-0.352410441
FBgn0050069,0.004116654,0.066906234
FBgn0039114,-0.247757259,-0.130659832
FBgn0015513,0.438055863,0.007298837
FBgn0039120,-0.111874608,-0.088377637
FBgn0039117,-0.062029599,-0.080401544
FBgn0039115,-0.205711422,0.062514386
FBgn0035484,-0.171823347,-0.176907435
FBgn0027552,-0.323325278,-0.25496258
FBgn0030545,-0.278073599,-0.076086624
FBgn0026713,0.005928565,0.129008612
FBgn0030552,-0.378984282,-0.285707243
FBgn0030554,-0.306781495,0.110988964
FBgn0030556,0.068572791,0.099998232
FBgn0030555,0.005923745,-0.191178713
FBgn0003053,-0.113873917,-1.048348723
FBgn0029718,-0.375034402,-0.298735217
FBgn0022942,0.027797268,0.152469104
FBgn0025615,0.02610065,0.339322907
FBgn0025613,4.504820606,0.364184793
FBgn0036876,0.758299141,1.37759759
FBgn0036875,-0.070800886,-0.07024403
FBgn0031126,0.404868071,0.786213457
FBgn0031128,-0.04084821,-0.967301888
FBgn0030157,0.019343118,0.092252958
FBgn0030160,-0.026664005,0.015926993
FBgn0052695,-0.104899721,-0.028372585
FBgn0024807,0.005938487,-0.307610082
FBgn0027588,-0.112538229,0.045188131
FBgn0052230,-0.100196529,-0.189693812
FBgn0010215,0.314903371,-0.2639222
FBgn0039532,-0.005347449,-0.686255867
FBgn0039537,0.110579205,0.116416032
FBgn0039538,0.268268501,0.099722479
FBgn0045862,-0.025415725,0.029649909
FBgn0039543,0.737879778,1.094426848
FBgn0260484,0.129492265,-0.18128248
FBgn0031645,-0.23627928,-0.092598548
FBgn0032859,0.183073536,-0.039883057
FBgn0032864,-0.071057227,-0.017594296
FBgn0033538,-0.024348284,-0.17244246
FBgn0033540,-0.118450335,0.25701132
FBgn0033539,0.164872375,-0.12890626
FBgn0033015,0.035485721,-0.460690909
FBgn0033021,0.051793479,-0.102467979
FBgn0033017,0.167183702,-0.311127889
FBgn0052133,0.006411284,-0.05363624
FBgn0053196,-0.109974924,-1.390710993
FBgn0033005,0.317581782,-0.140853629
FBgn0033010,0.638166784,0.093968986
FBgn0026238,0.061006443,-0.211254527
FBgn0032949,0.148720645,-0.098859357
FBgn0030717,-0.170564182,-0.255025194
FBgn0000611,0.037126077,0.128229632
FBgn0030720,-0.286510324,0.323727625
FBgn0028397,-0.041874773,-0.855294741
FBgn0030724,-0.055155381,-0.165140067
FBgn0003969,0.261898785,-0.337609044
FBgn0030718,-0.379227146,-0.324915306
FBgn0029174,-0.299064677,-0.08083344
FBgn0024285,-0.263024102,-0.146124823
FBgn0040064,0.326568031,0.393514999
FBgn0032160,0.092629128,0.146729729
FBgn0032161,-0.229775856,-0.296678835
FBgn0032162,-0.143658288,-0.298733449
FBgn0032166,-0.25907534,0.279535111
FBgn0032167,-0.473762086,-0.611615004
FBgn0051712,0.063450155,-0.491832421
FBgn0025700,0.321376963,0.538865896
FBgn0032156,-0.332329035,-0.214056363
FBgn0004867,-0.216141708,0.150650367
FBgn0031092,0.050553039,0.225086383
FBgn0031094,-0.285346081,-0.451061595
FBgn0015789,-0.107062317,-0.068120463
FBgn0031099,5.81E-05,0.049915996
FBgn0003654,-0.095502534,-0.156117182
FBgn0031093,-0.269549186,-0.143278978
FBgn0031091,0.090612978,-0.850992519
FBgn0031090,-0.030210394,-0.151867647
FBgn0030759,0.02503758,0.169451687
FBgn0061200,0.081380027,0.052623806
FBgn0030761,-0.182319248,-0.259872328
FBgn0015615,-0.033928747,-0.173984576
FBgn0011826,0.084445972,0.102429473
FBgn0011742,0.162097577,0.088957682
FBgn0033250,1.242366403,0.920303557
FBgn0034072,0.207874511,-0.279200866
FBgn0033155,0.052020581,-0.318331738
FBgn0015000,-0.079731603,-0.2577955
FBgn0031657,-0.027959748,0.021101214
FBgn0031662,0.073167739,0.197692381
FBgn0034071,0.095031373,0.020570581
FBgn0034479,0.441091142,-0.124642659
FBgn0031651,-0.267133633,-0.231827554
FBgn0015834,-0.235568234,0.058718015
FBgn0031661,-0.053555282,0.076335197
FBgn0031663,0.009394826,0.196732562
FBgn0031664,0.051950788,-0.078851175
FBgn0031660,-0.298960394,-0.369466108
FBgn0061515,0.025810617,-0.292556164
FBgn0053505,-0.132153983,0.185766972
FBgn0053506,-0.276487576,-0.316019014
FBgn0053510,0.052439733,-0.250057423
FBgn0053523,-0.047843597,-0.263409573
FBgn0053526,-0.182141472,-0.251416502
FBgn0002183,-0.106473535,-0.169827913
FBgn0030018,0.03076515,-0.086564633
FBgn0010263,-0.082330973,-0.755945329
FBgn0052484,-0.080786044,-0.041508465
FBgn0004648,0.110359596,0.036891756
FBgn0020493,0.104486418,0.145874927
FBgn0001301,-0.49602861,-0.280671475
FBgn0031689,-0.247075723,0.261430103
FBgn0053554,0.493622779,-0.189053007
FBgn0003231,-0.51282322,-0.49844066
FBgn0004587,-0.035118921,0.297697413
FBgn0004882,-0.127849853,-0.927474854
FBgn0033170,-0.054648694,0.385638999
FBgn0027339,0.261062035,0.158731168
FBgn0041164,-0.049890654,-0.52099433
FBgn0037313,-0.025294657,0.045847839
FBgn0002774,0.125113704,-0.14024937
FBgn0002873,0.222488523,-0.930702126
FBgn0003124,-0.09135699,-1.25946808
FBgn0004606,0.367486807,0.242373772
FBgn0028572,0.238388115,0.144907373
FBgn0038651,0.061975278,-0.14189981
FBgn0000259,0.076091101,0.056544279
FBgn0011655,-0.167649558,-0.275822392
FBgn0004907,-0.150675,0.017089161
FBgn0019828,-0.166978329,-0.941780095
FBgn0004369,-0.227281564,0.557732846
FBgn0029676,0.257197899,0.150474751
FBgn0026059,-0.062126976,-0.095310904
FBgn0005427,0.162582892,-0.147270213
FBgn0000053,-0.48553975,0.160721545
FBgn0000567,0.653975651,1.094007042
FBgn0041605,-0.13803298,-0.33890647
FBgn0053558,-0.29184942,-0.105844667
FBgn0014141,0.72117188,0.042960696
FBgn0010382,0.223811656,-0.082708244
FBgn0000042,-0.121139535,0.040637773
FBgn0034976,0.071718,-0.795061852
FBgn0034982,-0.268123837,-0.142575057
FBgn0020385,-0.137749905,0.034989885
FBgn0004227,0.09437879,-0.004700326
FBgn0016917,0.034319162,0.508240181
FBgn0032117,0.599766584,0.154216907
FBgn0014135,0.253213677,-0.746399146
FBgn0033810,0.155526426,0.193470871
FBgn0035964,-0.019841673,0.169715074
FBgn0039348,-0.09993433,-0.213420342
FBgn0039349,-0.063475621,0.017010914
FBgn0037719,-0.323111269,-0.206982978
FBgn0027375,0.271029128,-0.111470638
FBgn0038950,0.089801031,0.214322736
FBgn0011225,-0.100384542,-0.272484622
FBgn0038872,-0.211393277,-0.133378047
FBgn0036180,0.114082176,-0.346297527
FBgn0004924,0.068241102,-0.01462072
FBgn0004903,0.040050764,-0.518517859
FBgn0001168,0.100876705,0.122286527
FBgn0000261,0.280501176,0.29180131
FBgn0004169,-0.33705929,-2.246335606
FBgn0001208,0.081876192,0.027695231
FBgn0036165,-0.106320283,-0.910728645
FBgn0020496,0.066665295,-0.012872039
FBgn0027841,-0.261444527,-0.158379889
FBgn0039713,-0.161769233,0.119325941
FBgn0039738,0.115800207,-0.296075818
FBgn0015269,0.203106224,-0.425539022
FBgn0037746,0.191101483,-0.812866545
FBgn0003862,0.145231438,-0.25789507
FBgn0010226,0.092865651,0.160356453
FBgn0022710,-0.112121124,-0.282701588
FBgn0012034,-0.299873124,-0.580440083
FBgn0027866,-0.141032937,-0.239212533
FBgn0000721,0.034423681,-0.182477135
FBgn0034420,-0.293616188,-0.18886285
FBgn0003218,0.484200284,-0.288522606
FBgn0031016,-0.196596474,-0.378383133
FBgn0034416,0.151194304,-0.600249879
FBgn0025936,0.360153668,-0.283604113
FBgn0000578,0.170825109,-0.62695913
FBgn0041210,0.131230271,0.052032969
FBgn0031474,0.308799527,-0.077496719
FBgn0051992,0.152232667,-0.045628709
FBgn0028341,0.238404131,0.029031912
FBgn0032974,-0.049085655,-0.320303521
FBgn0029870,-0.118839647,-0.212561821
FBgn0035001,0.098281672,-0.136643961
FBgn0026533,0.059825409,0.033520343
FBgn0036534,0.247721836,0.033591611
FBgn0033265,-0.07516291,-0.764626812
FBgn0027529,-0.014280252,-0.093469996
FBgn0037234,0.214198441,-0.030744428
FBgn0029736,0.101737732,0.253785685
FBgn0035978,-0.049056671,-0.200255111
FBgn0050372,0.02329603,-0.30098367
FBgn0031536,0.104639252,0.011794435
FBgn0020279,-0.05451264,0.089643174
FBgn0015777,0.3196819,-0.19939869
FBgn0013576,0.102662125,-0.123567688
FBgn0053267,-2.194852276,1.479169689
FBgn0035253,0.013055059,-0.060991827
FBgn0034618,-0.279112186,-0.275830168
FBgn0015609,-0.115377378,0.136989858
FBgn0033380,-0.013256605,0.000568098
FBgn0029504,0.044302368,-0.033863364
FBgn0041775,0.082853903,0.21078698
FBgn0003507,-0.001577726,0.299614003
FBgn0002524,-0.217504864,-0.152466874
FBgn0037716,-0.067103557,-0.548088909
FBgn0039157,0.012086128,-0.035036701
FBgn0026239,0.010460549,-0.030025841
FBgn0052423,0.329514708,0.032473031
FBgn0040233,-0.194719261,-1.036560401
FBgn0001624,0.235907572,0.028192222
FBgn0260439,0.040401813,-0.062590521
FBgn0014163,0.347670661,-0.727644262
FBgn0037550,-0.229350613,-0.186757838
FBgn0014857,-0.230202715,-0.180411214
FBgn0003742,0.135295144,-0.138694007
FBgn0029891,-0.206734873,-0.204373644
FBgn0029888,-0.32766978,-0.326921137
FBgn0051324,0.220700191,0.714170488
FBgn0035497,0.499352126,-0.466692397
FBgn0063923,-0.420272029,0.241946697
FBgn0032076,-0.107512673,-0.000910407
FBgn0001235,0.237607898,-0.082467457
FBgn0025455,0.061546427,-0.157464309
FBgn0038683,-0.447466527,-0.196629394
FBgn0033739,-0.320493499,0.025447093
FBgn0003435,0.460270739,-0.693761704
FBgn0051224,0.043841392,-0.421292645
FBgn0011640,-0.155937316,-0.10891861
FBgn0033564,-0.195070896,-0.489412491
FBgn0061356,-0.039817743,0.239240186
FBgn0062928,-0.081932174,0.198435231
FBgn0004507,-0.450969835,-0.380316592
FBgn0040606,0.337028268,-0.067644824
FBgn0083167,-0.234448396,-0.199092352
FBgn0001297,0.135561788,0.503763936
FBgn0032812,0.007903767,0.03538692
FBgn0001149,-0.597433098,-0.050650247
FBgn0035766,-0.098894401,-0.091353675
FBgn0034315,0.018581923,-0.367955854
FBgn0017579,-0.14013655,0.148244376
FBgn0025388,-0.100022408,-0.864836219
FBgn0036685,0.002775348,-0.159728571
FBgn0013799,0.031496476,-0.151873681
FBgn0033712,-0.388770324,-0.391754603
FBgn0027094,-0.01495989,0.183526644
FBgn0031322,0.019920634,0.085887418
FBgn0035945,0.037866736,0.05858885
FBgn0034009,-0.0060483,-0.321857679
FBgn0031995,-0.051428347,-0.213582172
FBgn0004047,-1.033555048,-0.424996241
FBgn0011837,-0.087338289,0.084751976
FBgn0036916,-0.171254067,0.107490478
FBgn0011272,-0.21234197,0.114230017
FBgn0033453,0.122237454,0.084933972
FBgn0010406,-0.139297648,-0.443952601
FBgn0036493,1.099315346,1.579540984
FBgn0032896,0.581621605,0.047536893
FBgn0004828,0.100726006,0.037451431
FBgn0035021,-0.155504229,-0.301672569
FBgn0035083,-0.494280192,-0.336226143
FBgn0037137,-0.334563766,0.246584383
FBgn0002283,0.064243395,0.00675999
FBgn0030863,-0.051198218,-0.370007743
FBgn0032157,-0.063931271,-0.119430698
FBgn0043841,0.348601557,0.323947721
FBgn0010265,-0.098018004,0.1053732
FBgn0022893,0.268116449,0.407017968
FBgn0036374,-0.05347221,-0.400782824
FBgn0034566,-0.052051717,-1.041758668
FBgn0031285,0.075576005,0.067736598
FBgn0028540,-0.406520467,-0.197171336
FBgn0003943,-0.223082064,-0.051286397
FBgn0052056,-0.213143725,-0.000339881
FBgn0004087,0.177066641,0.14696777
FBgn0033631,-0.069139473,0.180862265
FBgn0000370,0.045604394,0.095191103
FBgn0004363,-0.323651479,-0.240250081
FBgn0036306,-0.10516287,0.078151275
FBgn0013765,0.049809292,-0.544040708
FBgn0016977,0.280725702,-0.073638589
FBgn0031971,-0.746062821,0.46769385
FBgn0010488,-0.050124163,0.038587688
FBgn0033781,-0.380032684,-0.317440038
FBgn0011205,-0.158351474,-0.464139333
FBgn0020381,0.046131471,0.039974948
FBgn0037525,0.05076317,-0.180017231
FBgn0000406,-0.156076473,0.013650776
FBgn0039544,-0.03473975,-0.673758975
FBgn0014869,-0.243757593,-0.198185543
FBgn0003638,0.026301753,-0.155993005
FBgn0021764,0.17959519,-0.242743476
FBgn0029854,-0.104712979,-0.144893667
FBgn0038427,0.001598331,-0.214455195
FBgn0035976,0.192203998,0.258357644
FBgn0032130,-0.303557286,-0.171400368
FBgn0035879,0.17205691,-0.135986883
FBgn0035880,-0.821217593,0.169189401
FBgn0001091,-0.127879251,-0.016562026
FBgn0031859,-0.08449797,-0.878252197
FBgn0001125,-0.089883665,0.050045303
FBgn0024983,0.103140696,0.17688042
FBgn0000640,3.071716292,3.418696175
FBgn0053460,1.653051996,0.275919794
FBgn0053461,5.251779993,0.337230359
FBgn0053462,8.6805859,3.056567063
FBgn0025741,0.344670117,-0.055930112
FBgn0000044,-0.186450235,-2.107350895
FBgn0010339,-0.184178557,0.06745931
FBgn0037635,-0.004280035,-0.41187599
FBgn0052176,0.123199719,-0.297777822
FBgn0026575,0.087091493,-0.028013895
FBgn0067905,5.846667483,5.710347863
FBgn0025637,-0.046858658,-0.016013758
FBgn0043791,0.185099895,-0.122059171
FBgn0039229,-0.002202539,-0.053152545
FBgn0032815,-0.03784118,-0.085253565
FBgn0041789,0.175029365,-0.097119528
FBgn0013718,0.415002447,0.156485605
FBgn0022359,0.158040163,0.20716277
FBgn0030336,-0.215482912,-0.133451462
FBgn0004643,0.008020375,0.128324076
FBgn0034997,-0.268181138,-0.148821693
FBgn0045842,-0.102815184,-0.384090072
FBgn0027101,0.342208368,-0.074029246
FBgn0039924,0.179310323,-0.358554982
FBgn0004463,-0.006623686,0.170445451
FBgn0031515,0.250026218,0.423260694
FBgn0053301,-0.443038659,-0.175529617
FBgn0032955,-0.344827489,-0.244929696
FBgn0031637,0.056309192,-0.003765106
FBgn0015664,0.068098636,0.107033506
FBgn0054003,0.281495535,0.294697626
FBgn0054054,1.001394188,0.762367221
FBgn0052529,-0.221192561,-0.271202504
FBgn0013680,-0.128490654,0.09287078
FBgn0013674,0.312904308,-0.074476037
FBgn0013675,0.422396358,-0.032799246
FBgn0013672,-0.048655952,-0.115042237
FBgn0013676,0.502300897,-0.028658239
FBgn0013681,-0.010940502,-0.059856432
FBgn0013684,0.158539347,0.061312846
FBgn0013678,0.516869587,0.028331029
FBgn0013679,0.144980587,-0.151318453
FBgn0013686,0.557819134,-0.029421554
FBgn0013688,-0.641527061,0.684272741
FBgn0058191,0.077467291,-0.160012776
FBgn0040011,0.117764677,-0.373198299
FBgn0039958,0.309097708,0.002801359
FBgn0000384,0.3938295,-0.043402994
FBgn0025836,0.094526013,-0.052103311
FBgn0003559,-0.020514559,0.006297961
FBgn0039943,-0.080873647,-0.005941509
FBgn0039965,-0.034234775,-0.014871121
FBgn0028697,-0.02697054,0.115684352
FBgn0037549,-0.079549645,-0.002315037
FBgn0040022,0.193737655,-0.091954519
FBgn0058160,0.244149667,0.175542926
FBgn0040056,0.295910119,-0.041729182
FBgn0039955,0.477434396,0.118899419
FBgn0039959,0.494371009,0.183538718
FBgn0034389,0.079893826,0.409501915
FBgn0083950,0.221438739,-1.475011003
FBgn0083961,0.099784651,-0.230339104
FBgn0083962,0.136361686,0.039018848
FBgn0083969,0.035833062,-0.334503555
FBgn0026401,0.368305681,-0.222320547
FBgn0002566,0.124523364,-0.247803581
FBgn0003256,0.363677644,-0.271940459
FBgn0032997,0.299558941,0.107857492
FBgn0064225,-0.110286654,0.070967924
FBgn0040007,0.270720358,0.186759892
FBgn0010247,0.2852379,-0.593584633
FBgn0046692,0.290387713,-0.138338762
FBgn0039994,0.246229012,-0.213537519
FBgn0044510,0.090015489,-0.189204005
FBgn0040005,0.209108852,-0.250166951
FBgn0040010,-0.014872992,-0.141017574
FBgn0058045,0.128393643,0.059714429
FBgn0083123,0.153005741,0.492763505
FBgn0039977,0.09460319,-0.209030642
FBgn0058469,0.08624479,-0.187284085
FBgn0024804,0.033106566,-0.137912589
FBgn0069923,0.117632959,-0.248921556
FBgn0058178,0.221421448,-0.388356072
FBgn0058263,0.454291628,0.002226682
FBgn0039993,-0.091879037,-0.29040882
FBgn0085188,0.026225717,0.104343084
FBgn0085192,0.227146257,0.598626252
FBgn0085195,0.325805353,0.93188494
FBgn0085229,-0.032163189,0.107995284
FBgn0085320,0.192001913,-0.171556285
FBgn0085360,0.109355916,0.029908107
FBgn0085370,-0.058943121,-0.053185043
FBgn0085377,0.728538885,0.647293491
FBgn0085405,0.191295785,0.009711351
FBgn0085408,-0.348006744,-0.262723053
FBgn0085423,0.13362685,-0.1320974
FBgn0085430,0.029677317,-0.273967035
FBgn0085432,0.519978438,-0.056387926
FBgn0085434,-0.29599205,-0.001943525
FBgn0085436,0.056373568,-0.095759456
FBgn0085437,0.153773462,-0.050773312
FBgn0085442,-0.022195806,-0.11997505
FBgn0085443,0.222938654,-0.284390747
FBgn0085444,-0.025959106,-0.383044146
FBgn0085446,-0.361734883,-0.181346609
FBgn0085450,0.207177473,0.022157341
FBgn0085451,-0.068756964,0.106582062
FBgn0085453,-0.135168686,0.030536104
FBgn0085465,3.865952794,0.892367188
FBgn0085468,-0.016379501,-0.452585257
FBgn0085478,0.433483623,-0.03839865
FBgn0085484,-0.141299359,-0.053345208
FBgn0085488,-0.072220991,-0.171899461
FBgn0085638,0.180644095,-0.387970532
FBgn0086129,0.135477508,-0.310342656
FBgn0086130,-0.376431671,-0.058521558
FBgn0086134,-0.247429686,-0.127155041
FBgn0086254,-0.281970199,-0.375220574
FBgn0086346,0.019540106,-0.077202175
FBgn0086347,0.260935709,-0.006114788
FBgn0086355,-0.135648662,-0.115513003
FBgn0086357,0.241983715,0.425074038
FBgn0086358,-0.155129188,-0.012472236
FBgn0086361,0.00940372,-0.034670527
FBgn0086362,-0.286839815,-0.317444633
FBgn0086365,0.731145337,0.481377287
FBgn0086370,-0.287798892,-0.478420624
FBgn0086371,-0.06026651,0.002976906
FBgn0086372,0.257970335,-0.098434381
FBgn0086378,0.188428721,-0.062168867
FBgn0086384,-0.157810679,0.01282865
FBgn0086442,0.159111298,-0.282162854
FBgn0086443,-0.119259777,0.081898781
FBgn0086444,-0.085699723,-0.058169053
FBgn0086450,0.247505877,0.471511555
FBgn0086451,-0.043286161,0.297914197
FBgn0086472,-0.162070161,0.105860958
FBgn0086558,-0.398488955,-0.116644414
FBgn0086605,-0.013160898,-0.042632212
FBgn0086613,-0.115512906,-0.208849244
FBgn0086655,0.248920984,-0.627255226
FBgn0086656,-0.013833127,-0.108189083
FBgn0086657,0.038779376,-0.190901511
FBgn0086674,0.886856362,0.320748568
FBgn0086676,0.490155079,0.160785824
FBgn0086679,0.066769892,-0.010622788
FBgn0086683,-0.097274094,-0.016995338
FBgn0086686,0.104647629,-0.095488257
FBgn0086687,-0.175377556,-0.315742534
FBgn0086690,0.20200925,0.172619128
FBgn0086691,0.360484016,0.200111077
FBgn0086694,-0.024120823,-0.089456587
FBgn0086706,-0.172351953,0.019589715
FBgn0086707,0.138211299,0.118092471
FBgn0086708,-0.421682693,-0.203528248
FBgn0086710,-0.117202864,0.160593141
FBgn0086712,-0.367881837,-0.274556001
FBgn0086757,-0.123528091,-0.318576275
FBgn0086758,0.181158641,-0.263978083
FBgn0086768,-0.12397548,-0.17002092
FBgn0086779,0.230099122,-0.372157464
FBgn0086784,-0.091924717,-0.159927348
FBgn0086785,0.052964366,0.031698937
FBgn0086855,-0.101146668,-0.467289415
FBgn0086856,-0.197343009,0.152309414
FBgn0086895,-0.082289055,-0.042462484
FBgn0086904,-0.32372898,0.070216261
FBgn0086906,0.2693376,-0.770464081
FBgn0086912,-0.176462422,0.248102303
FBgn0087002,0.449071256,-0.026668579
FBgn0087007,0.129547571,0.28532512
FBgn0087008,-0.002955013,-0.125528436
FBgn0087013,-0.134942831,0.176300388
FBgn0087035,0.18296111,0.063347124
FBgn0243511,-0.111266083,-0.03184485
FBgn0243512,-0.251153215,0.152202042
FBgn0243516,0.09794047,-0.403423954
FBgn0250746,-0.153395084,-0.085481785
FBgn0250753,0.03484968,0.200133542
FBgn0250754,0.108094812,-0.569830459
FBgn0250757,-1.563512552,0.079572469
FBgn0250785,-0.318511414,-0.055898246
FBgn0250786,-0.119575116,-0.13238618
FBgn0250788,-0.225162334,-0.26175985
FBgn0250789,-0.237137142,-0.257684894
FBgn0250791,-0.107501205,-0.18093457
FBgn0250814,-0.318213728,-0.272540342
FBgn0250820,0.014314309,0.146027082
FBgn0250823,0.309294,-0.118804012
FBgn0250830,0.108064404,-0.361810715
FBgn0250838,-0.340764849,-0.238589704
FBgn0250843,-0.171873635,-0.084000128
FBgn0250848,0.088231707,-0.265972161
FBgn0250850,-0.219771362,-0.443546609
FBgn0250874,-0.383623842,-0.079717352
FBgn0250904,0.138929448,-0.760144683
FBgn0250906,-0.247725469,-0.230266365
FBgn0259111,-0.081684196,0.037510214
FBgn0259113,-0.010343813,-0.08064443
FBgn0259139,-0.032394918,0.091683475
FBgn0259140,-0.929483873,-1.936159324
FBgn0259143,-0.123360896,-0.176626814
FBgn0259152,0.084353964,0.104249281
FBgn0259163,0.146270627,-0.120430144
FBgn0259166,-0.026934014,0.104288585
FBgn0259168,0.057461764,-0.41165534
FBgn0259170,0.626675375,0.49036466
FBgn0259171,0.119245317,0.105750866
FBgn0259174,0.148691609,-0.023480465
FBgn0259175,0.533390206,0.604962812
FBgn0259176,-0.109314891,0.122911788
FBgn0259212,0.031609354,-0.379268295
FBgn0259214,0.289936802,-0.569723577
FBgn0259221,0.129249087,-0.273124073
FBgn0259224,-0.044742817,-0.158919926
FBgn0259226,1.620725717,-0.312199938
FBgn0259227,-0.044698608,-0.288214556
FBgn0259228,0.175867168,-0.391292886
FBgn0259234,-0.075952682,-0.59895399
FBgn0259238,0.267774927,0.433131371
FBgn0259243,-0.063843812,-0.178156893
FBgn0259245,-2.739015101,-2.400024748
FBgn0259481,-0.140998697,-0.068543821
FBgn0259483,-0.025342746,-0.253166027
FBgn0259677,0.561119605,0.372714626
FBgn0259682,-0.161452501,-0.123571547
FBgn0259685,0.230612295,-0.042850456
FBgn0259704,-0.118658306,0.333512476
FBgn0259714,-0.319997608,0.120790764
FBgn0259722,-0.036936379,0.075967502
FBgn0259734,0.099514536,0.353341189
FBgn0259735,0.497557217,0.191509445
FBgn0259740,0.868933452,0.355091548
FBgn0259749,0.312240161,0.102783159
FBgn0259785,-0.14305849,0.031778097
FBgn0259795,0.574492698,-0.170227559
FBgn0259822,2.623263348,2.851187511
FBgn0259824,0.136510103,0.212049332
FBgn0259834,-0.211437889,-0.197789091
